,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,y
2561,0,1,1,0,1,0,1,0,1,1,0,0,0,22.71
2562,1,0,1,1,0,0,0,1,0,0,0,0,1,24.173
2563,1,1,0,1,1,0,0,1,1,1,1,0,0,22.928
2564,1,0,1,1,0,1,0,1,0,0,0,1,0,32.027
2565,0,0,1,1,1,0,1,0,1,0,1,1,0,32.294
2566,1,0,1,1,0,1,1,1,0,1,1,1,1,34.537
2567,1,1,1,1,1,1,1,1,0,0,1,0,1,24.522
2568,1,1,1,0,0,0,1,1,1,1,0,0,0,22.953
2569,0,0,0,1,1,0,0,1,1,1,1,0,0,23.056
2570,1,1,0,0,1,1,0,0,1,1,1,0,0,22.986
2571,1,0,1,0,1,0,0,0,0,0,1,1,1,33.887
2572,1,1,0,1,0,0,0,1,1,1,1,0,1,24.815
2573,1,0,1,0,1,0,1,0,0,0,1,1,0,32.101
2574,1,1,1,1,0,1,0,1,1,0,0,1,1,34.032
2575,0,1,0,0,0,1,0,0,0,0,1,0,1,24.076
2576,1,1,1,1,1,0,1,1,1,1,0,1,0,32.451
2577,1,0,1,1,0,0,1,0,1,0,1,0,1,24.242
2578,0,0,1,0,0,1,1,1,0,1,0,1,0,32.207
2579,0,0,0,1,1,1,1,1,1,0,0,1,0,31.911
2580,0,1,1,1,1,1,0,0,1,1,1,1,0,32.52
2581,0,0,0,0,1,0,0,1,1,0,1,0,0,22.319
2582,1,0,0,0,1,1,1,1,0,1,0,0,0,22.707
2583,1,1,0,0,0,0,1,1,0,1,0,0,0,22.681
2584,1,0,1,1,1,0,0,0,1,1,1,0,0,22.883
2585,0,0,1,0,0,0,0,0,0,1,0,1,0,32.176
2586,1,1,0,0,0,1,1,0,1,0,0,0,0,22.319
2587,1,0,1,0,0,0,1,1,0,1,0,1,0,32.254
2588,0,1,1,0,0,0,1,1,1,0,0,0,0,22.538
2589,0,0,1,1,0,1,0,0,0,0,1,1,0,32.219
2590,1,1,0,0,1,0,1,1,0,1,1,0,0,22.961
2591,1,0,0,0,1,1,1,1,0,1,0,1,0,32.46
2592,0,0,0,0,1,1,0,0,0,0,1,0,0,22.478
2593,0,1,0,1,0,1,1,1,1,1,1,1,0,32.716
2594,0,1,0,1,1,0,0,1,0,1,1,0,0,23.051
2595,0,1,0,1,0,1,0,1,0,1,0,1,0,32.445
2596,1,1,1,1,1,0,0,1,0,1,1,0,1,24.7
2597,1,1,0,0,1,0,0,0,0,0,0,0,1,24.011
2598,1,0,1,1,1,1,1,0,1,1,0,1,0,32.413
2599,1,0,0,1,0,0,1,1,1,1,1,0,1,24.614
2600,1,1,1,1,0,1,0,1,1,1,0,1,0,32.469
2601,0,0,1,0,1,1,1,0,1,0,1,1,0,31.951
2602,1,0,0,1,0,0,0,0,1,0,1,0,0,22.478
2603,0,1,1,0,0,1,0,1,0,0,0,1,0,31.849
2604,1,1,0,0,1,0,0,1,0,0,0,1,0,31.877
2605,0,0,1,0,1,0,1,0,1,0,0,1,1,33.703
2606,0,1,1,1,1,1,1,1,0,0,1,0,1,24.289
2607,0,1,0,0,0,1,0,0,1,1,0,1,1,34.017
2608,1,1,1,0,1,1,1,0,0,0,0,1,1,33.742
2609,1,1,0,1,0,0,1,1,1,0,0,1,1,33.839
2610,0,0,1,0,0,0,1,0,1,0,1,0,1,24.276
2611,1,0,1,0,1,1,1,1,0,1,1,1,0,32.541
2612,0,0,1,1,0,0,1,1,1,0,1,0,1,24.463
2613,0,0,0,1,1,1,0,0,0,1,1,1,1,34.451
2614,1,1,0,1,0,0,0,1,0,1,1,1,1,34.506
2615,0,1,1,0,1,1,1,1,0,0,1,1,1,33.944
2616,1,1,1,0,1,0,0,0,0,1,1,0,1,24.644
2617,0,0,0,0,1,1,1,0,1,1,0,1,1,34.153
2618,1,1,1,0,0,0,1,1,0,0,0,1,0,31.959
2619,0,0,1,1,0,1,0,0,0,0,1,0,1,24.202
2620,0,1,0,0,0,0,1,1,0,1,0,1,0,32.077
2621,0,1,0,1,0,1,0,1,1,0,1,0,1,24.269
2622,0,1,0,1,0,0,1,1,0,1,1,0,1,24.581
2623,1,0,0,1,1,1,0,1,0,1,0,1,1,34.263
2624,1,0,0,1,0,1,1,0,0,1,1,0,0,22.857
2625,0,0,0,1,0,1,1,0,1,0,0,0,1,24.111
2626,1,1,0,0,0,1,0,0,1,1,1,1,1,34.167
2627,0,1,0,1,1,1,0,0,0,0,0,0,1,24.181
2628,1,1,1,0,0,1,1,0,0,1,1,0,0,22.753
2629,1,0,0,0,0,1,1,1,1,1,1,0,1,24.506
2630,0,1,1,0,1,1,1,1,0,1,0,1,0,32.31
2631,1,1,0,1,0,1,0,0,1,0,1,0,0,22.524
2632,1,1,0,0,1,0,1,0,0,0,1,1,0,32.058
2633,0,1,0,0,1,0,0,1,0,0,1,1,1,33.706
2634,1,0,1,1,0,1,0,1,1,1,0,1,1,34.266
2635,1,0,0,0,0,1,0,1,0,0,1,1,1,33.762
2636,0,0,0,0,0,1,1,0,1,1,0,1,1,34.146
2637,0,1,1,1,0,1,0,0,1,1,1,1,1,34.453
2638,1,1,1,0,1,1,0,0,0,1,1,0,0,22.964
2639,1,0,1,0,1,0,1,0,1,1,0,1,1,34.332
2640,1,0,1,0,0,0,1,1,1,0,0,0,1,24.27
2641,0,0,0,1,0,0,1,0,0,1,1,0,1,24.676
2642,0,0,1,1,1,1,0,1,0,1,0,0,1,24.735
2643,0,0,1,1,1,1,0,0,1,0,0,0,0,22.58
2644,1,1,0,1,1,0,0,0,1,0,1,1,1,33.915
2645,0,0,0,1,0,0,1,1,0,0,1,0,0,22.431
2646,1,0,0,0,0,1,1,1,1,1,1,1,1,34.215
2647,1,1,1,0,1,1,0,0,1,1,1,0,0,22.793
2648,0,0,0,1,1,1,1,0,0,1,0,1,1,34.147
2649,0,0,1,0,0,0,0,1,1,1,0,1,1,34.05
2650,0,0,0,1,1,1,1,0,1,0,1,1,0,32.045
2651,0,0,0,1,1,1,1,1,0,0,0,1,1,33.804
2652,0,0,0,0,0,1,0,1,1,1,0,0,0,22.646
2653,0,0,1,1,0,0,0,0,0,1,1,1,1,34.238
2654,0,1,0,1,0,0,0,1,0,1,0,1,0,32.376
2655,1,0,0,1,0,0,0,1,0,0,1,0,1,24.202
2656,1,1,0,1,1,1,1,1,1,1,0,1,1,34.239
2657,1,1,0,0,1,1,1,1,0,0,0,1,0,31.858
2658,0,0,1,0,0,0,1,0,1,0,0,0,0,22.271
2659,0,1,0,1,1,1,0,0,1,0,1,1,1,34.145
2660,0,1,1,1,0,1,0,1,1,0,1,0,0,22.748
2661,1,1,0,1,1,1,1,1,0,0,1,0,1,24.482
2662,0,1,1,1,0,0,0,1,0,0,1,1,1,34.078
2663,0,0,0,0,1,1,0,1,0,1,0,0,1,24.537
2664,0,1,0,1,0,1,1,0,0,0,1,1,0,32.188
2665,1,0,0,0,1,1,0,1,1,0,1,1,0,32.064
2666,0,0,0,0,0,1,1,1,1,0,1,0,0,22.514
2667,1,1,0,1,0,1,0,1,0,1,1,0,1,24.793
2668,1,1,1,0,0,1,1,1,0,0,1,1,0,31.971
2669,1,0,1,1,0,0,0,0,0,1,0,1,1,34.068
2670,1,1,0,1,1,1,1,0,1,1,0,0,1,24.58
2671,0,0,0,1,1,1,1,0,1,0,1,1,1,33.888
2672,1,0,1,1,0,0,0,1,0,1,1,1,0,32.418
2673,0,1,1,1,0,1,1,0,1,0,1,0,0,22.533
2674,0,0,1,1,1,1,0,0,1,0,0,1,0,31.948
2675,0,1,1,1,1,1,0,1,0,0,1,1,1,33.931
2676,1,0,1,0,1,1,1,1,0,0,0,1,0,31.849
2677,0,1,1,1,1,0,1,1,0,0,1,1,1,33.829
2678,1,0,0,1,1,0,0,1,1,0,0,0,0,22.43
2679,1,1,1,0,0,1,1,1,0,0,1,0,1,24.142
2680,0,0,1,0,1,1,1,0,0,1,1,1,0,32.273
2681,0,1,0,0,1,0,1,1,1,0,0,0,0,22.314
2682,0,1,0,1,1,1,1,0,1,0,0,1,1,33.8
2683,0,0,1,0,1,1,1,1,0,0,1,0,1,24.114
2684,1,0,0,1,1,0,1,0,0,0,1,0,1,24.204
2685,0,0,1,1,0,1,1,1,1,1,0,1,1,34.16
2686,1,0,1,0,1,1,1,1,1,1,1,0,0,22.803
2687,0,1,1,1,1,0,1,1,1,1,0,1,1,34.464
2688,1,1,1,1,0,1,0,1,0,1,0,0,1,24.744
2689,1,0,0,0,0,1,1,1,0,0,0,1,0,32.038
2690,1,0,1,0,1,1,1,1,1,1,1,1,1,34.359
2691,1,0,0,1,0,0,0,0,1,1,1,1,1,34.445
2692,0,0,0,0,1,0,1,0,1,1,1,0,0,22.882
2693,0,0,0,1,0,1,0,1,1,0,1,1,1,33.93
2694,1,1,0,1,1,0,1,0,1,0,1,1,1,34.008
2695,1,0,0,1,1,0,1,0,0,0,1,0,0,22.662
2696,1,0,0,1,1,0,1,0,0,1,0,0,0,22.845
2697,1,0,1,1,0,0,1,0,1,0,0,0,1,24.178
2698,1,1,1,0,0,0,1,1,0,0,1,0,1,24.106
2699,0,1,1,0,0,1,0,1,0,0,0,1,0,31.848
2700,1,1,0,0,1,0,1,1,1,1,1,1,0,32.395
2701,1,0,1,1,0,0,0,0,0,0,1,1,0,31.918
2702,1,1,0,0,1,1,1,1,1,0,0,0,0,22.353
2703,1,0,1,0,0,0,0,0,0,1,0,0,1,24.327
2704,1,1,0,0,1,1,0,1,0,1,0,1,0,32.289
2705,1,1,0,1,1,1,0,0,0,1,0,0,0,22.802
2706,1,1,0,1,1,0,1,1,0,0,1,1,0,32.058
2707,0,0,0,1,1,0,0,1,1,1,0,0,0,22.797
2708,0,0,0,1,0,1,0,1,0,0,0,1,1,33.759
2709,0,1,1,1,0,1,0,0,0,0,0,0,0,22.648
2710,0,1,0,0,0,1,1,1,1,1,1,1,1,34.388
2711,0,1,1,1,0,0,1,0,1,1,1,0,1,24.808
2712,1,1,0,0,0,0,1,0,0,0,0,1,1,33.865
2713,0,1,1,1,1,0,1,1,1,0,0,1,1,34.088
2714,0,1,1,0,1,1,1,0,0,0,0,0,1,24.245
2715,0,0,1,0,0,0,0,0,0,0,1,1,1,33.847
2716,1,1,0,0,1,1,1,1,0,0,0,0,0,22.492
2717,0,1,1,1,0,0,1,0,0,0,0,1,1,33.867
2718,1,0,0,1,1,1,0,0,1,1,1,0,1,24.631
2719,0,0,0,0,1,0,0,1,0,0,0,1,1,33.607
2720,1,1,0,0,1,0,0,1,0,1,1,1,1,34.199
2721,0,0,1,0,0,0,0,1,0,1,0,0,0,22.651
2722,0,1,0,0,0,0,1,1,0,0,0,0,0,22.27
2723,1,0,1,0,0,1,1,1,1,0,1,1,1,33.701
2724,1,0,1,1,0,0,1,0,0,0,0,1,0,31.933
2725,0,0,1,0,0,0,1,1,0,1,0,1,0,32.196
2726,0,1,0,0,0,0,1,1,0,1,0,0,0,22.664
2727,0,1,0,0,1,1,1,1,0,1,1,0,0,22.769
2728,0,1,1,1,1,0,0,1,0,0,1,1,0,32.075
2729,0,0,1,0,0,0,0,1,1,1,1,1,0,32.306
2730,0,1,1,1,1,1,0,1,0,1,0,0,0,22.852
2731,0,1,1,1,0,0,0,0,1,1,1,1,0,32.384
2732,0,1,0,1,0,1,1,0,1,1,1,0,0,22.904
2733,0,1,0,1,0,1,1,1,1,0,1,0,0,22.748
2734,0,1,1,1,0,1,1,1,0,0,0,0,0,22.463
2735,0,1,1,1,1,1,1,0,1,0,0,1,1,33.979
2736,0,1,1,0,0,1,0,1,1,0,1,0,0,22.602
2737,0,1,0,0,1,0,1,0,1,0,1,0,1,24.287
2738,1,1,1,1,0,0,1,1,1,0,0,1,0,32.189
2739,1,0,0,1,1,0,0,1,0,0,1,1,0,32.179
2740,1,0,1,1,1,1,0,1,0,0,1,0,0,22.728
2741,0,1,0,0,0,0,0,0,0,0,1,1,0,32.066
2742,1,0,1,0,0,1,0,0,1,1,1,1,1,34.354
2743,0,0,0,0,1,1,0,0,1,1,0,0,1,24.344
2744,0,1,0,0,0,1,1,1,0,1,1,0,1,24.463
2745,1,1,1,1,0,1,0,0,1,1,0,1,0,32.434
2746,1,1,1,1,1,0,1,1,1,1,0,1,1,34.326
2747,1,1,0,1,0,1,0,1,1,1,1,0,0,22.913
2748,0,0,1,1,1,1,0,1,0,1,0,0,0,22.85
2749,1,1,1,1,1,1,1,1,0,0,0,1,1,33.876
2750,0,0,0,0,1,0,0,0,1,1,0,1,1,33.986
2751,0,0,1,0,1,1,0,1,0,0,1,1,1,33.7
2752,1,1,0,1,1,1,0,0,1,0,0,0,0,22.454
2753,0,0,1,1,1,1,0,0,0,1,0,1,0,32.371
2754,0,0,1,0,1,1,1,1,0,1,1,1,1,34.38
2755,1,0,1,0,0,1,0,0,0,1,0,1,1,34.221
2756,0,1,0,1,1,0,0,1,1,1,0,1,0,32.608
2757,1,1,0,1,0,0,1,1,1,1,1,0,1,24.836
2758,1,0,0,0,1,1,1,1,1,0,0,0,0,22.537
2759,0,0,1,0,0,1,0,0,0,1,0,0,0,22.844
2760,1,1,1,0,1,1,1,0,1,0,0,0,1,24.296
2761,1,0,0,0,0,1,0,1,1,0,1,0,0,22.438
2762,0,0,0,0,0,0,1,0,0,0,1,0,0,22.275
2763,1,0,1,1,0,1,1,1,1,0,1,0,0,22.555
2764,0,1,0,1,1,1,1,0,0,0,1,1,1,33.879
2765,1,0,1,0,0,0,0,0,1,1,0,0,1,24.366
2766,0,1,0,0,0,0,0,0,1,0,0,0,0,22.264
2767,1,1,0,0,1,0,0,1,1,0,1,0,1,24.111
2768,0,1,1,0,1,0,0,1,0,0,1,0,0,22.355
2769,0,0,1,0,1,0,0,0,1,1,0,0,1,24.36
2770,1,0,0,1,1,1,1,1,1,0,0,0,0,22.483
2771,0,1,1,1,1,1,1,0,0,1,1,0,1,24.625
2772,1,1,0,0,0,1,1,1,0,0,1,1,1,33.773
2773,0,0,0,1,1,1,1,0,1,0,1,0,1,24.204
2774,1,1,0,1,1,1,1,0,0,1,1,0,1,24.606
2775,0,1,0,1,0,0,1,1,1,0,0,0,1,24.393
2776,0,1,1,1,0,1,0,0,0,0,0,1,0,32.166
2777,1,0,1,1,1,1,0,0,0,1,1,0,1,24.81
2778,0,0,0,1,1,1,1,0,1,1,0,1,0,32.56
2779,0,1,1,1,0,1,0,0,1,0,0,1,0,32.198
2780,0,0,1,1,1,0,1,0,0,1,0,1,1,34.344
2781,0,1,1,0,0,1,0,0,0,0,0,1,0,32.006
2782,0,1,0,1,0,0,0,0,0,0,0,0,1,24.32
2783,0,1,0,0,1,0,0,1,0,0,1,0,1,24.146
2784,0,0,0,0,0,1,0,1,1,1,1,0,1,24.412
2785,1,1,0,1,0,1,1,0,1,1,0,1,1,34.251
2786,1,0,1,0,0,1,0,0,1,0,0,1,1,33.706
2787,1,1,0,0,0,1,0,0,1,1,1,1,0,32.33
2788,1,1,0,0,0,0,0,0,1,0,0,1,1,33.597
2789,1,0,0,0,1,1,0,0,0,1,1,0,0,22.722
2790,0,1,0,1,0,0,1,1,0,1,1,0,0,22.865
2791,1,1,0,0,0,1,1,0,0,1,1,0,0,22.748
2792,1,0,0,1,0,0,0,0,0,1,1,1,0,32.312
2793,1,0,0,0,0,1,1,0,1,1,1,0,0,22.755
2794,0,1,1,0,0,1,0,1,0,1,0,1,1,34.132
2795,1,1,0,0,0,0,0,0,1,0,0,1,0,31.805
2796,1,1,1,0,0,1,0,0,1,0,1,0,0,22.384
2797,1,1,1,1,0,1,1,1,0,0,1,0,0,22.745
2798,1,0,0,1,1,1,0,1,0,0,0,1,0,32.2
2799,0,0,1,1,1,1,0,1,1,1,1,1,0,32.705
2800,0,0,1,0,0,0,1,0,0,1,1,1,1,34.317
2801,1,1,0,0,0,1,0,1,0,1,1,1,1,34.352
2802,0,0,0,1,1,1,0,1,0,0,1,0,0,22.637
2803,0,1,0,0,0,1,0,0,1,1,1,0,1,24.66
2804,1,1,1,0,1,0,1,1,0,0,0,1,1,33.789
2805,1,0,1,0,1,1,0,0,0,1,1,0,1,24.518
2806,0,1,0,1,1,0,1,1,1,0,0,1,0,32.03
2807,0,0,1,0,1,0,1,0,1,0,1,0,1,24.088
2808,0,1,0,0,1,1,0,0,0,0,1,1,0,31.86
2809,1,0,0,1,1,0,0,1,1,1,1,0,0,22.886
2810,1,1,1,1,1,0,0,0,0,0,0,0,0,22.436
2811,1,1,1,1,1,0,0,1,1,0,0,0,1,24.215
2812,0,1,1,0,1,0,1,0,1,0,0,0,1,24.05
2813,1,1,0,0,1,1,1,1,0,0,1,0,1,24.127
2814,0,1,1,0,0,1,1,1,1,0,0,0,1,24.101
2815,0,0,0,1,0,1,0,0,1,0,0,0,0,22.352
2816,0,0,0,1,1,0,1,1,0,1,0,1,0,32.271
2817,1,0,0,1,1,0,1,1,1,1,1,0,0,22.909
2818,0,0,0,1,0,1,1,0,0,1,0,1,1,34.112
2819,1,1,0,0,0,1,0,1,1,0,0,0,1,24.062
2820,1,1,1,1,1,1,0,1,1,1,0,1,0,32.661
2821,1,1,0,0,0,0,1,1,1,0,1,1,0,32.128
2822,0,0,1,1,0,0,0,1,0,1,0,1,1,34.411
2823,0,1,1,0,1,1,1,1,0,1,1,0,0,22.991
2824,0,1,1,1,1,1,1,1,0,1,1,0,1,24.85
2825,0,0,1,1,0,0,0,1,1,1,0,1,0,32.537
2826,0,1,0,1,0,1,0,0,0,1,1,0,1,24.775
2827,0,0,1,0,1,0,0,1,1,1,1,0,1,24.666
2828,1,0,0,0,1,0,1,1,1,0,0,1,1,33.816
2829,1,0,1,0,1,0,1,1,1,1,0,1,1,34.211
2830,1,1,1,1,1,1,0,0,0,0,0,0,0,22.464
2831,1,0,1,1,0,1,1,1,1,0,1,0,0,22.552
2832,1,0,0,0,0,0,1,1,0,1,0,0,1,24.369
2833,0,1,0,1,0,0,1,0,1,0,0,1,0,31.933
2834,0,1,1,0,1,1,0,0,1,1,1,0,1,24.487
2835,1,0,1,1,1,1,0,0,1,0,1,1,1,33.941
2836,1,1,1,0,1,0,1,0,0,1,1,1,1,34.158
2837,0,1,1,1,0,0,1,0,0,0,0,1,0,31.931
2838,1,0,0,1,0,0,1,0,0,1,0,1,0,32.276
2839,1,0,0,1,0,0,1,1,1,0,1,0,1,24.249
2840,1,1,0,1,0,1,1,1,1,1,0,1,1,34.281
2841,0,0,1,0,0,1,1,0,1,1,0,1,1,34.241
2842,1,1,1,0,0,1,1,0,0,1,0,1,0,32.439
2843,1,1,1,1,0,0,0,1,1,0,0,1,1,34.064
2844,1,1,1,1,0,0,0,1,0,1,0,1,0,32.617
2845,1,1,0,1,0,0,1,0,1,1,1,1,1,34.475
2846,1,1,0,1,1,0,0,1,1,0,1,0,1,24.468
2847,0,0,0,1,1,1,1,0,1,1,0,1,1,34.385
2848,0,0,0,1,1,1,1,1,1,0,0,1,1,33.831
2849,1,0,0,1,0,0,1,1,0,0,1,1,0,31.975
2850,0,0,0,0,1,1,0,0,0,0,0,1,1,33.555
2851,0,0,0,1,1,0,1,1,0,1,1,0,0,22.837
2852,1,1,0,1,0,0,1,0,0,0,0,0,0,22.412
2853,1,0,1,1,0,0,1,0,0,1,1,1,1,34.287
2854,0,0,1,0,0,1,1,0,1,1,0,1,1,34.065
2855,0,1,0,1,0,0,0,1,0,0,0,1,1,33.773
2856,1,1,1,1,1,1,1,0,0,1,1,1,0,32.51
2857,0,1,0,1,1,1,0,0,0,0,0,0,1,24.181
2858,0,1,0,1,0,0,0,1,1,1,1,1,1,34.317
2859,0,0,0,0,1,0,0,0,1,0,0,1,0,31.727
2860,0,0,0,0,1,0,0,0,1,1,0,0,0,22.619
2861,1,0,1,0,1,0,0,0,0,0,1,1,0,31.873
2862,1,0,1,1,1,1,0,0,1,1,1,1,1,34.367
2863,0,0,1,1,1,0,0,0,1,0,1,1,1,34.118
2864,1,1,1,1,0,1,1,1,1,0,0,1,0,32.285
2865,0,0,0,0,0,1,0,1,1,1,1,0,0,22.916
2866,1,0,0,0,0,0,0,0,0,1,1,0,1,24.587
2867,1,1,1,0,1,0,1,0,1,0,0,1,0,32.083
2868,1,1,1,0,1,1,0,1,0,0,1,1,0,32.173
2869,1,1,0,0,1,0,0,1,0,1,1,0,0,22.949
2870,1,0,1,0,1,1,0,0,1,1,1,0,0,22.963
2871,0,1,1,0,1,1,0,0,1,1,0,1,1,34.184
2872,1,0,1,0,1,1,0,1,1,0,1,1,0,32.141
2873,1,0,1,0,1,1,1,0,0,1,0,1,1,34.244
2874,0,0,0,1,0,1,1,0,0,0,1,0,0,22.516
2875,1,1,0,0,0,0,0,0,1,1,1,0,1,24.477
2876,0,0,1,0,0,0,1,1,0,1,1,0,1,24.434
2877,1,1,0,0,1,1,1,1,1,1,0,1,0,32.343
2878,1,1,0,1,0,1,0,0,1,0,0,0,1,24.193
2879,1,0,1,1,1,0,1,1,0,1,0,1,1,34.211
2880,1,0,0,1,1,0,1,1,0,0,1,0,1,24.233
2881,0,1,1,1,1,0,0,0,0,0,1,0,0,22.48
2882,1,0,1,1,0,0,0,1,1,0,1,0,0,22.505
2883,1,1,0,0,1,0,0,0,1,1,0,1,1,34.04
2884,0,1,0,1,0,0,1,1,1,0,0,0,1,24.204
2885,1,0,0,0,0,0,0,0,0,0,1,0,1,24.019
2886,1,1,1,0,0,1,0,0,1,0,1,1,1,33.783
2887,1,0,1,0,0,0,1,0,1,0,1,0,0,22.349
2888,1,1,1,0,1,0,1,1,1,1,1,0,1,24.508
2889,1,1,1,1,1,0,1,0,0,1,0,0,0,22.822
2890,0,0,0,1,1,1,1,1,0,1,0,0,1,24.705
2891,0,1,1,0,1,0,1,0,0,1,1,1,1,34.319
2892,1,0,1,1,1,1,0,1,0,1,0,0,1,24.763
2893,1,1,0,0,0,0,1,1,1,0,1,0,0,22.599
2894,0,1,1,1,0,1,0,1,1,0,1,1,1,34.139
2895,0,0,0,1,1,0,1,1,0,0,1,0,1,24.398
2896,1,1,0,1,1,0,1,1,1,0,1,0,0,22.752
2897,1,1,1,0,0,1,0,1,0,0,0,1,1,33.949
2898,1,1,0,1,1,1,0,0,1,1,1,0,0,23.118
2899,0,1,1,0,0,0,1,0,0,1,1,0,0,22.766
2900,0,0,1,0,1,0,1,1,1,0,1,1,1,33.847
2901,0,0,1,1,0,0,0,0,0,1,1,0,0,22.835
2902,1,0,1,0,0,0,0,0,1,1,0,1,1,34.047
2903,0,1,1,0,1,1,1,0,1,1,0,1,1,34.121
2904,1,0,0,0,0,0,1,0,0,1,0,1,0,32.178
2905,0,0,1,0,0,1,0,0,0,0,0,0,0,22.238
2906,1,0,0,1,1,0,0,1,0,1,0,0,0,22.786
2907,0,1,1,1,0,1,0,1,0,1,1,1,1,34.296
2908,1,1,1,0,1,1,1,1,1,0,1,0,1,24.169
2909,0,0,1,0,0,0,0,1,1,1,1,1,1,34.153
2910,1,1,0,1,1,0,1,0,1,0,1,1,0,32.054
2911,0,1,0,1,0,0,0,0,0,1,1,1,0,32.374
2912,0,0,0,1,1,1,1,1,0,1,0,1,1,34.159
2913,1,0,1,0,0,0,1,1,1,0,0,0,1,24.039
2914,0,0,1,1,0,0,1,1,1,0,1,0,1,24.254
2915,1,1,0,0,0,0,0,1,0,1,0,1,1,34.086
2916,0,0,0,0,1,1,0,0,1,0,0,0,1,23.975
2917,1,0,1,0,1,0,1,0,0,0,1,1,0,31.902
2918,0,1,1,0,0,1,1,1,1,1,0,1,1,34.173
2919,0,1,0,0,0,0,1,1,1,1,0,0,1,24.596
2920,1,1,1,1,0,1,0,1,1,1,0,1,0,32.656
2921,0,1,0,1,0,0,0,1,0,0,0,0,0,22.596
2922,0,1,0,1,1,0,0,1,0,0,0,0,0,22.615
2923,0,0,0,0,0,1,1,1,0,1,0,0,0,22.816
2924,0,0,0,1,1,1,0,0,1,1,0,1,0,32.568
2925,0,0,1,0,1,0,0,1,0,1,0,1,1,34.345
2926,0,1,0,1,1,0,0,0,1,0,1,0,0,22.68
2927,0,0,0,0,1,1,0,1,0,0,0,0,0,22.435
2928,1,1,0,0,1,1,0,0,1,0,0,0,0,22.51
2929,1,0,0,1,1,1,1,0,0,1,1,0,1,24.783
2930,0,0,0,0,1,0,0,0,0,1,0,1,1,34.145
2931,0,0,1,0,0,1,0,1,1,0,1,1,0,31.907
2932,0,0,0,1,1,1,1,1,1,0,1,1,1,33.86
2933,0,0,0,0,1,1,0,0,0,1,0,0,1,24.342
2934,1,1,1,0,0,1,0,1,0,0,0,0,1,24.077
2935,1,1,0,0,0,0,0,0,0,1,0,0,0,22.652
2936,0,1,1,1,0,1,1,1,1,0,0,1,0,32.041
2937,1,0,0,1,1,1,0,0,0,0,0,1,1,33.771
2938,0,0,1,0,1,0,0,0,1,0,1,1,0,31.851
2939,0,0,1,0,1,0,0,0,0,1,0,1,0,32.134
2940,0,1,1,0,0,0,0,0,1,1,1,0,1,24.425
2941,1,1,1,1,1,1,1,0,0,0,1,1,1,33.909
2942,1,1,0,0,0,0,0,0,1,0,1,0,0,22.353
2943,1,0,1,0,1,1,0,1,0,1,1,0,1,24.478
2944,0,1,0,0,0,0,1,0,1,0,1,0,1,24.081
2945,1,0,0,1,1,1,1,1,1,1,0,1,1,34.258
2946,1,1,0,1,1,0,0,1,1,0,1,1,1,33.951
2947,1,1,1,0,1,0,1,0,0,0,0,0,1,24.039
2948,1,1,1,1,0,0,0,1,0,1,1,0,0,22.875
2949,0,0,1,1,1,1,0,1,1,0,1,0,0,22.515
2950,1,0,1,0,1,1,0,0,0,1,1,1,1,34.17
2951,1,0,0,0,0,0,0,0,0,1,1,1,1,34.098
2952,1,0,1,0,1,1,0,0,1,0,0,1,1,33.7
2953,1,0,0,0,1,0,0,1,0,0,0,1,1,33.628
2954,1,1,1,1,1,0,1,1,0,1,1,1,1,34.547
2955,0,1,0,1,0,0,0,1,0,1,0,1,1,34.412
2956,1,0,1,1,0,0,0,1,1,1,0,0,1,24.753
2957,0,0,1,0,1,1,1,1,0,1,0,0,1,24.613
2958,0,1,1,1,0,1,0,1,0,0,1,1,0,32.264
2959,0,1,0,1,0,0,1,0,0,1,0,0,0,22.993
2960,1,0,0,1,0,0,0,1,1,0,0,0,0,22.616
2961,1,0,0,0,1,1,0,1,1,0,1,0,0,22.545
2962,1,1,0,0,0,1,0,0,0,1,0,1,0,32.365
2963,1,1,1,1,0,1,1,0,0,1,0,0,1,24.549
2964,1,0,1,1,0,1,0,1,0,1,0,0,1,24.562
2965,1,1,0,0,1,1,0,1,1,1,0,1,0,32.285
2966,0,0,0,1,0,1,0,0,1,1,1,0,1,24.552
2967,0,1,1,1,1,1,0,1,0,1,1,1,0,32.511
2968,1,1,1,0,0,0,1,0,0,0,0,1,1,33.662
2969,1,1,1,0,1,1,0,0,1,0,1,1,1,33.813
2970,1,1,0,0,1,0,0,0,0,1,0,0,0,22.681
2971,1,0,1,1,0,0,1,0,0,0,0,0,1,24.149
2972,0,1,1,0,0,1,0,1,0,0,0,0,1,24.044
2973,0,1,0,0,0,1,1,1,0,1,0,1,0,32.257
2974,0,0,0,1,1,1,0,0,0,1,1,1,1,34.231
2975,0,1,0,1,1,1,0,0,0,0,0,0,1,24.176
2976,0,1,1,1,0,1,0,1,0,0,1,1,0,32.092
2977,1,1,0,1,0,0,1,0,1,0,0,1,1,33.809
2978,1,0,0,0,1,1,0,0,1,0,1,0,1,24.296
2979,0,0,1,0,0,0,1,0,1,1,0,1,0,32.487
2980,1,1,0,1,0,0,0,1,0,1,1,1,1,34.486
2981,0,0,1,1,1,1,1,0,0,0,1,1,1,34.074
2982,1,1,0,1,1,1,1,0,0,1,0,0,1,24.768
