y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17
29.125,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
29.134,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1
39.339,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0
39.156,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1
27.932,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
38.683,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0
29.66,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0
29.642,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1
29.172,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1
28.705,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
39.165,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0
27.739,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0
27.663,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1
39.248,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
29.768,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1
27.443,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
29.398,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0
39.566,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1
39.157,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0
39.476,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0
37.615,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1
36.815,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
38.87,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1
27.357,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
27.588,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
39.2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0
39.133,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0
27.544,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
36.598,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
39.291,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0
37.037,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
37.458,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1
38.389,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
29.275,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1
29.835,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1
37.527,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0
37.361,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0
29.65,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
39.187,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1
27.593,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0
39.572,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
37.483,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
37.643,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0
29.495,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0
29.433,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
27.769,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
27.579,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0
37.444,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1
29.221,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0
39.317,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1
27.7,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
37.839,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1
37.013,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1
29.045,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
29.277,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1
39.435,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0
37.644,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
37.449,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
29.905,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
39.355,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1
28.361,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
29.193,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0
37.92,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
39.734,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0
27.26,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1
37.662,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0
37.428,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1
37.559,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1
37.011,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1
29.16,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
29.359,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0
28.807,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1
29.886,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0
37.124,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0
38.956,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1
39.21,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0
39.003,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0
29.252,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1
37.251,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
27.456,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0
27.514,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1
29.633,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1
29.647,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0
27.9,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0
29.373,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0
29.553,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1
39.771,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0
39.241,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0
37.545,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0
26.924,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
29.198,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
38.932,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1
37.204,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1
38.57,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1
39.431,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1
29.35,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1
39.424,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1
28.5,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1
39.094,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1
39.19,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
39.606,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0
36.872,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
39.564,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0
29.6,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0
38.975,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1
28.042,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1
29.08,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
29.698,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
27.66,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1
39.168,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0
27.062,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
39.545,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0
37.279,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
37.464,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0
39.12,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0
29.233,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1
36.968,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
37.641,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
37.729,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1
27.648,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
38.977,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1
38.787,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0
27.282,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
27.844,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
27.119,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
29.033,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1
37.425,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
37.328,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1
27.993,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0
29.195,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0
29.491,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1
29.294,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0
39.256,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1
37.502,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1
28.166,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1
27.764,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
28.901,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0
27.43,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1
36.963,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0
29.264,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1
27.515,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1
37.612,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1
37.655,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0
38.98,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1
37.125,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0
27.804,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1
29.073,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1
37.762,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0
37.845,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
29.43,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0
29.222,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1
37.287,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0
27.659,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
27.013,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39.713,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
29.474,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
37.083,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0
27.903,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1
27.631,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1
36.954,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0
29.285,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0
36.692,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0
29.578,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0
37.629,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0
28.194,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
28.116,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1
27.897,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1
36.792,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1
37.681,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
39.587,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0
30.104,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1
39.365,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1
28.133,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
37.391,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0
38.949,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0
39.033,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0
37.398,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0
37.771,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
29.679,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0
28.097,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
38.639,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
28.407,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1
27.639,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1
39.274,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0
39.223,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0
27.799,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0
39.376,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1
27.764,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
29.283,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
27.865,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0
36.868,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0
27.705,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1
28.96,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
27.314,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
28.207,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1
39.196,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1
29.716,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
37.054,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
29.792,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0
29.329,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
28.895,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1
26.931,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39.289,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0
29.413,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0
29.291,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
27.708,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1
29.056,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0
29.618,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0
27.566,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0
39.12,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1
37.157,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0
28.393,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1
28.896,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1
39.381,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
39.36,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0
39.713,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0
37.322,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0
37.736,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
36.937,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0
27.957,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
29.096,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
27.38,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1
38.76,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0
39.006,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0
37.914,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1
37.363,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1
37.235,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0
39.38,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0
29.291,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1
39.721,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1
28.648,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1
37.653,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0
39.43,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0
28.542,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1
39.076,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0
37.1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
29.14,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1
37.953,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
29.032,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
27.149,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0
39.249,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0
27.694,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
29.463,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1
39.633,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1
27.308,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0
27.29,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0
27.092,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1
39.019,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1
39.508,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1
37.499,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
27.587,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0
36.989,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0
29.325,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0
26.986,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0
27.584,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
37.01,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1
29.925,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1
29.337,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
39.783,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0
27.345,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
29.408,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0
29.453,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
29.974,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1
37.774,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1
38.929,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1
29.765,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0
27.856,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1
27.657,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1
37.58,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1
37.652,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1
27.483,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
29.604,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
29.628,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1
27.703,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
29.433,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1
29.452,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1
37.71,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0
29.615,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1
39.174,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
37.361,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1
27.666,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
39.408,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1
27.394,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0
27.11,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
29.509,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1
29.645,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1
39.471,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1
29.199,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1
37.164,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
29.832,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1
37.942,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0
37.803,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0
39.266,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0
37.131,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
27.807,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
27.898,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
29.197,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1
37.587,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
28.808,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
29.94,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1
29.816,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0
29.658,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0
39.241,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0
29.596,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1
38.884,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
27.672,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
27.906,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0
27.34,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
29.609,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
29.261,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
29.712,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1
27.828,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0
29.151,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0
27.343,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0
37.499,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1
27.674,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1
37.561,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0
36.872,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
38.491,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0
39.744,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1
27.405,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0
39.719,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
37.669,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1
27.187,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
37.363,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0
36.965,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1
27.696,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
29.41,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1
29.261,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
27.904,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
38.985,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0
29.311,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
39.064,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0
36.952,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1
29.393,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1
29.225,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0
28.062,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
29.751,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1
39.059,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0
27.642,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
36.82,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
28.932,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
39.176,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0
28.901,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
39.404,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0
29.646,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1
38.66,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0
37.223,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0
27.791,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
37.39,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
37.3,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1
29.332,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0
28.021,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0
29.113,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1
27.753,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
29.115,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0
37.958,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1
27.051,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
37.212,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0
29.51,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1
29.527,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0
27.39,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
28.149,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0
39.429,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0
39.407,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1
39.461,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1
