(55, 0);(19, 38);(1, 46);(87, 72);(90, 89);(58, 84);(29, 71);(82, 58);(26, 31);(10, 28)
49,10.000,42.426,61.221,74.431,90.785,76.531,66.098,59.908,32.527,43.829
35,99.040,61.131,61.294,57.697,55.579,26.420,26.683,61.074,66.611,73.389
8,98.005,49.244,40.608,80.231,82.055,50.040,25.807,79.120,57.871,58.034
41,84.172,50.090,54.489,47.297,49.366,17.029,16.971,48.021,54.120,63.135
21,39.446,18.111,32.802,84.024,97.581,73.926,51.624,71.868,12.083,13.601
34,52.393,18.028,33.061,58.181,69.405,43.267,23.537,49.031,18.788,31.241
60,88.142,64.661,72.422,31.385,30.017,4.472,35.355,37.202,66.370,78.102
7,67.179,15.000,6.083,83.815,93.022,63.008,32.558,75.802,24.839,19.235
89,44.045,70.711,89.822,44.045,61.008,64.008,73.817,30.806,63.071,79.000
33,58.310,21.260,32.985,56.921,66.888,39.051,17.464,49.163,24.042,34.713
54,7.071,46.755,65.803,72.897,89.554,77.104,68.710,58.181,36.878,48.754
35,28.284,24.083,42.802,73.539,88.238,68.007,51.352,60.440,14.213,26.249
98,85.586,86.816,100.960,11.180,17.000,41.231,69.065,22.627,83.863,99.298
7,54.589,16.971,20.881,92.282,104.202,77.233,50.090,81.541,19.647,3.606
58,88.051,63.411,70.803,33.121,32.016,4.000,33.615,38.419,65.368,76.837
21,67.231,20.100,23.324,67.469,75.644,45.222,15.264,61.000,27.459,31.953
60,61.205,47.011,60.877,29.155,41.037,23.087,32.573,22.204,45.343,59.908
57,39.051,38.013,56.436,44.598,59.908,45.011,42.521,31.401,32.016,48.270
23,32.062,36.222,49.193,94.847,109.809,89.157,69.260,81.345,29.155,29.069
64,12.728,53.535,73.062,67.067,84.119,75.240,71.197,52.202,43.909,57.245
68,51.662,50.448,67.119,29.069,44.777,35.440,44.294,16.125,46.098,62.032
2,70.838,19.235,1.414,88.600,97.509,67.119,36.125,80.753,28.844,20.616
10,51.971,15.000,21.932,89.694,101.828,75.286,48.847,78.791,16.763,2.000
44,23.707,30.232,49.739,66.708,82.098,64.537,52.202,53.038,20.591,34.713
62,47.518,43.932,61.008,35.355,50.478,37.216,40.804,22.825,39.395,55.362
52,27.166,34.785,54.424,57.009,72.719,57.315,49.649,43.139,26.306,42.012
40,96.177,60.745,62.626,52.326,50.359,21.095,26.401,55.973,65.513,73.410
60,48.260,42.202,59.034,36.125,50.804,36.056,38.601,24.166,38.013,53.852
69,47.127,50.488,68.007,32.450,48.754,40.522,47.707,18.385,45.222,61.400
88,62.434,70.612,87.281,19.026,36.056,43.139,61.685,7.810,65.788,81.908
8,63.702,12.083,7.616,84.155,94.021,64.661,35.000,75.505,21.633,15.133
100,66.528,81.744,99.045,26.420,41.231,54.672,74.330,20.125,76.158,92.418
62,32.757,43.417,62.586,47.170,63.506,52.154,51.088,32.802,36.014,52.154
67,73.980,59.405,71.309,20.025,28.018,14.213,38.053,21.213,58.694,72.622
98,93.477,90.918,103.817,15.556,10.000,40.012,70.036,29.682,88.814,103.774
73,19.698,61.774,81.413,65.513,82.765,77.466,76.844,50.804,52.326,66.098
81,98.494,84.220,93.814,23.770,10.817,25.495,57.271,37.014,84.386,97.622
72,95.525,77.104,85.703,26.627,18.682,17.205,48.765,37.363,78.006,90.554
37,87.864,51.264,53.814,51.923,53.085,21.095,17.000,53.000,56.089,63.977
91,36.346,79.202,98.899,67.119,84.006,85.615,90.554,53.759,70.007,84.202
46,38.079,27.019,45.891,53.907,68.118,48.508,38.013,41.677,20.881,37.108
34,42.544,15.033,34.205,63.514,76.420,52.773,34.366,52.393,10.000,25.632
32,40.224,13.928,33.615,67.424,80.623,57.245,38.118,55.902,6.325,22.561
38,22.672,29.833,48.270,75.166,90.443,71.840,56.719,61.522,20.000,30.871
99,47.170,82.710,102.201,56.294,72.560,78.549,88.408,44.385,74.330,89.677
77,80.081,69.893,82.079,11.180,17.692,20.248,48.374,19.647,68.680,83.006
29,46.043,10.000,29.120,67.231,79.511,54.378,33.000,56.648,7.616,21.471
30,25.318,35.735,51.039,88.730,104.043,84.758,67.007,74.967,27.295,31.241
75,93.172,77.104,86.608,22.472,15.133,18.385,50.160,33.734,77.466,90.521
99,44.553,85.796,105.475,66.098,82.492,87.235,94.847,53.759,76.844,91.444
57,17.117,43.417,63.063,62.650,79.202,67.007,60.828,48.021,34.015,48.270
34,28.320,24.207,42.638,74.953,89.644,69.289,52.240,61.847,14.422,25.632
69,52.887,51.662,68.184,27.659,43.417,34.785,44.721,14.765,47.424,63.325
60,5.099,55.227,74.202,75.961,92.973,83.024,76.557,61.098,45.343,56.824
7,81.609,30.463,20.881,80.225,86.128,54.083,22.561,75.425,39.825,38.118
5,52.498,26.077,30.265,99.298,112.045,86.215,60.008,87.710,25.807,13.000
62,56.436,46.615,61.814,29.682,43.278,28.284,36.249,20.100,43.829,59.059
53,41.049,34.132,52.240,46.011,60.605,43.290,38.419,33.615,28.792,44.922
7,70.036,17.692,7.810,82.710,91.285,60.745,29.732,75.326,27.586,23.195
57,70.029,49.679,60.926,30.067,38.079,14.036,28.018,27.731,49.820,63.032
5,103.832,54.818,45.177,84.172,85.024,53.460,31.241,83.774,63.569,63.198
58,82.055,58.796,67.417,30.676,32.757,2.000,31.016,33.941,60.208,72.250
18,46.400,10.050,24.759,81.835,94.366,68.819,44.385,70.682,8.544,8.000
14,60.877,8.602,13.038,77.833,87.818,58.796,30.017,69.231,18.439,17.464
39,72.780,38.588,45.486,48.010,54.083,23.022,10.000,44.922,42.059,51.865
97,53.413,78.160,96.876,40.262,56.436,64.203,77.897,29.155,71.028,87.144
99,45.354,84.433,104.062,62.169,78.518,83.726,92.195,49.980,75.690,90.609
96,75.166,80.957,96.509,12.728,26.683,43.417,67.476,14.866,76.968,92.849
22,73.790,28.160,29.000,65.276,71.784,40.249,8.602,60.531,35.228,39.850
27,56.436,13.601,26.173,64.257,74.626,46.755,22.091,55.731,18.028,27.019
83,68.942,68.710,83.744,9.849,26.926,32.650,54.589,5.099,65.368,80.957
57,61.033,44.418,57.974,31.953,43.278,23.022,29.732,25.179,43.139,57.428
17,102.318,57.035,51.546,73.682,73.246,42.450,26.833,74.793,64.630,67.365
91,45.607,72.691,91.782,44.181,61.008,65.000,75.452,31.321,65.069,81.000
55,6.000,48.166,67.201,73.348,90.078,78.058,70.007,58.592,38.288,50.090
78,37.802,59.540,78.645,42.953,60.208,57.585,63.891,28.284,52.010,68.029
31,28.844,25.060,42.426,79.196,93.862,73.164,55.036,66.068,15.811,24.187
31,60.008,20.809,31.321,58.523,68.096,39.623,16.125,51.088,24.515,34.205
44,18.601,33.971,53.009,71.400,87.132,70.406,57.974,57.385,24.083,36.401
81,31.064,65.460,85.094,55.326,72.560,70.838,74.967,41.012,56.754,71.847
85,33.541,69.893,89.538,57.035,74.169,74.095,79.196,43.105,61.131,76.118
31,34.655,17.692,36.620,73.110,87.046,64.885,46.043,60.745,7.810,21.213
0,67.424,19.026,7.071,93.048,102.956,73.410,43.186,84.172,27.203,14.866
2,53.038,39.812,44.011,110.114,123.746,99.298,74.095,97.652,37.643,27.203
40,98.153,62.626,64.203,53.235,50.636,22.204,28.231,57.315,67.469,75.240
6,65.192,13.928,5.831,86.035,95.771,66.219,36.235,77.466,23.324,15.524
37,77.130,41.146,46.228,50.090,54.818,22.847,8.944,48.104,45.354,54.203
47,12.042,40.311,59.034,74.626,90.824,75.802,64.560,60.216,30.414,41.593
100,87.464,89.051,103.160,13.342,17.205,42.953,71.113,24.759,86.093,101.533
100,97.062,94.154,106.775,19.105,10.440,42.048,72.567,33.287,92.201,107.070
47,8.544,44.822,62.968,79.756,96.151,81.744,70.342,65.192,35.000,44.654
26,74.847,31.780,33.971,61.074,67.052,35.341,3.606,57.070,38.000,44.011
2,108.784,59.481,49.010,88.057,88.204,57.070,36.125,88.142,68.352,67.476
12,45.880,23.087,31.953,93.600,106.832,82.098,57.567,81.633,20.518,12.166
63,11.314,53.254,72.719,68.352,85.381,76.164,71.589,53.488,43.566,56.648
29,59.933,18.868,29.120,60.729,70.328,41.725,17.000,53.151,23.195,32.202
53,76.026,50.990,60.033,34.234,39.217,9.434,24.515,34.132,52.479,64.444
35,56.648,21.932,34.713,55.362,65.734,38.601,18.974,47.265,23.770,35.355
91,58.412,72.443,90.000,26.306,43.012,50.329,66.851,15.000,66.708,82.976
9,46.000,39.294,46.690,106.151,120.341,97.247,73.763,93.236,35.355,28.018
58,36.125,39.051,57.871,46.228,61.911,48.000,45.453,32.558,32.388,48.662
10,71.840,20.125,13.454,78.645,86.539,55.570,24.207,72.028,29.682,28.000
11,46.487,24.352,32.573,95.000,108.245,83.487,58.822,83.006,21.932,13.038
54,1.414,50.931,69.527,78.294,95.079,83.096,74.330,63.506,41.037,51.624
69,98.005,77.337,85.000,30.806,22.472,17.029,47.707,41.110,78.772,90.785
96,45.618,79.076,98.494,52.773,69.260,74.431,84.202,40.497,70.859,86.371
69,57.723,53.141,68.731,24.083,39.115,30.083,42.720,13.153,49.739,65.307
39,77.666,42.942,48.415,48.166,52.631,20.616,11.180,46.615,46.840,56.080
70,15.033,63.008,82.377,73.007,90.244,83.863,81.123,58.249,53.254,65.795
85,40.361,66.910,86.122,45.044,62.201,63.071,71.218,31.145,59.135,75.007
98,44.147,83.815,103.465,62.968,79.404,84.119,92.098,50.596,75.000,89.822
78,92.892,78.645,88.685,20.125,12.042,20.881,52.555,32.249,78.645,92.022
80,83.815,74.061,86.006,10.630,13.454,22.361,51.788,22.091,72.918,87.201
69,87.132,69.311,78.892,22.804,21.213,11.180,42.720,30.871,69.814,82.735
81,33.422,64.288,83.815,51.352,68.593,67.067,72.139,37.014,55.902,71.344
10,49.659,19.235,26.571,92.358,104.995,79.202,53.488,80.951,18.868,7.000
42,41.110,23.022,41.593,55.803,69.311,47.760,34.540,44.283,17.889,33.838
43,100.717,66.483,68.411,52.154,48.270,21.932,32.202,57.315,71.063,79.202
84,31.385,70.007,89.694,60.075,77.233,76.551,80.660,46.043,61.033,75.710
65,59.841,50.567,65.307,25.554,39.051,25.962,37.947,17.029,48.010,63.135
42,42.059,23.087,41.437,55.218,68.593,46.819,33.615,43.863,18.358,34.176
76,22.847,63.953,83.630,63.953,81.216,77.130,77.801,49.366,54.626,68.680
45,50.990,28.636,44.181,47.413,59.548,36.401,26.401,37.855,26.870,41.340
13,79.076,29.614,24.187,74.169,80.081,48.104,16.492,69.584,38.275,39.115
9,64.351,12.207,8.062,82.541,92.179,62.626,32.802,74.148,22.023,17.029
32,78.447,39.217,42.450,55.082,59.666,27.514,5.000,52.811,44.407,51.894
42,19.849,32.527,51.400,72.622,88.204,70.831,57.489,58.728,22.627,34.540
85,56.604,66.753,84.024,24.083,41.304,45.000,60.539,10.440,61.400,77.621
44,11.402,43.012,60.811,81.302,97.529,82.201,69.635,66.851,33.287,42.202
55,96.000,68.264,73.593,40.000,35.693,12.369,36.069,46.615,71.176,81.541
53,18.111,39.446,59.059,63.812,80.062,66.189,58.181,49.406,29.967,44.147
18,87.235,41.012,37.121,69.354,72.691,40.311,13.601,67.357,48.662,51.624
88,86.539,80.777,93.408,8.062,9.220,30.265,59.682,22.804,79.025,93.744
72,38.910,53.085,71.847,39.925,56.921,50.961,56.080,25.080,46.174,62.394
28,51.624,10.817,27.074,65.307,76.609,50.000,27.019,55.785,13.153,24.083
89,53.263,70.064,88.142,31.064,48.010,53.009,67.082,18.385,63.789,80.062
40,15.297,40.817,58.052,83.487,99.479,82.976,68.884,69.203,31.305,39.051
73,67.446,60.374,74.465,15.652,29.411,24.207,44.407,11.402,58.009,73.062
98,47.854,80.808,100.170,52.173,68.469,74.626,85.212,40.311,72.691,88.278
65,39.294,46.000,64.498,40.497,56.798,46.530,48.836,26.249,39.623,55.902
46,36.139,27.166,46.325,55.227,69.656,50.448,39.812,42.720,20.396,36.674
80,25.495,69.354,89.006,67.365,84.593,82.006,83.409,53.038,59.933,73.682
97,85.959,86.331,100.285,10.440,15.652,40.025,68.118,22.672,83.528,98.884
32,87.092,47.802,49.041,56.294,58.215,26.000,13.342,56.356,53.339,60.166
17,62.801,12.166,16.492,73.376,82.765,53.263,24.187,65.490,21.024,23.087
21,59.641,11.180,20.224,69.893,79.756,50.931,23.409,61.660,18.682,23.707
91,65.734,73.980,90.449,17.464,34.015,43.932,64.031,9.487,69.289,85.381
19,56.080,5.000,18.248,73.926,84.599,56.586,29.732,64.761,13.892,17.493
33,32.558,19.799,38.833,72.250,86.452,65.000,47.170,59.641,9.899,23.345
24,103.740,61.205,57.775,68.542,66.753,37.162,28.443,71.028,68.029,72.367
50,20.616,35.847,55.471,63.820,79.756,64.498,55.154,49.679,26.401,40.792
99,80.156,85.094,100.225,13.000,23.770,44.385,70.114,19.235,81.394,97.170
85,34.000,69.570,89.196,56.036,73.171,73.164,78.492,42.107,60.877,75.954
9,94.895,46.098,37.855,78.772,81.222,49.010,23.324,77.162,54.708,55.009
64,78.518,60.208,70.661,23.770,28.231,8.485,35.693,26.907,60.440,73.593
70,47.434,51.478,69.007,31.906,48.332,40.804,48.549,17.692,46.174,62.362
49,50.359,32.311,48.166,43.909,56.586,35.171,29.000,33.956,29.833,44.777
30,87.641,47.297,47.802,58.249,60.208,28.000,13.038,58.138,53.151,59.464
33,88.769,50.000,51.225,55.785,57.079,25.080,15.524,56.436,55.444,62.394
50,89.140,59.682,65.192,40.719,40.000,9.434,27.659,44.553,62.769,72.945
46,25.632,30.414,50.090,63.127,78.492,61.188,49.980,49.518,21.190,36.222
37,87.864,51.264,53.814,51.923,53.085,21.095,17.000,53.000,56.089,63.977
29,43.600,10.440,30.083,68.797,81.468,56.939,36.000,57.775,5.000,20.248
4,80.281,28.302,16.279,83.600,90.139,58.310,26.571,78.102,38.013,34.525
34,44.294,15.033,33.734,62.434,75.073,51.000,32.388,51.624,11.314,26.401
36,61.033,26.249,37.000,52.887,62.266,34.059,14.765,46.000,28.792,39.699
9,51.884,17.205,23.409,91.586,103.856,77.466,51.078,80.529,18.385,4.123
86,64.008,69.376,85.586,16.031,33.242,39.598,58.941,4.472,65.000,80.994
28,38.184,14.213,33.015,74.202,87.681,64.413,44.011,62.266,4.472,18.028
0,69.203,19.416,4.123,92.027,101.533,71.610,41.012,83.546,28.231,17.205
45,97.514,64.475,67.357,48.877,45.706,18.385,30.529,53.759,68.680,77.369
86,55.471,67.476,85.000,26.019,43.186,47.202,62.241,12.649,61.847,78.102
23,61.057,14.560,22.804,67.052,76.538,47.424,19.925,59.304,21.213,27.295
10,84.906,35.171,27.514,77.000,81.786,49.477,19.026,73.348,44.011,44.000
70,73.546,61.294,73.736,17.000,26.249,16.971,41.012,18.439,60.141,74.404
1,77.078,24.759,9.000,87.664,95.273,63.953,32.249,81.056,34.655,28.460
86,47.508,67.030,85.586,36.014,53.151,55.570,66.888,22.361,60.208,76.420
2,59.942,19.723,18.028,95.713,107.075,79.196,50.774,85.440,24.187,8.000
3,52.953,32.249,36.056,104.403,117.516,92.201,66.310,92.439,31.145,19.313
11,85.235,35.903,28.792,76.007,80.604,48.270,18.111,72.567,44.598,45.011
88,43.932,69.584,88.645,43.012,60.033,62.650,72.422,29.614,62.032,78.006
82,30.887,67.067,86.729,57.219,74.431,73.055,77.104,43.000,58.241,73.164
94,40.262,80.056,99.725,62.394,79.101,82.292,89.140,49.477,71.169,85.907
61,74.243,55.317,66.212,26.077,32.650,10.440,32.140,26.401,55.444,68.680
32,26.420,28.178,45.277,80.660,95.603,75.611,58.078,67.268,18.974,26.627
22,61.587,14.318,21.840,68.007,77.414,48.166,20.248,60.299,21.378,26.833
13,85.088,36.497,30.463,74.027,78.447,46.098,16.279,70.831,44.922,46.098
88,38.079,71.568,91.093,53.009,70.029,71.589,78.645,39.459,63.151,78.518
60,22.561,44.011,63.695,56.824,73.410,62.032,57.983,42.190,35.171,50.359
73,38.471,54.148,72.993,40.497,57.567,52.202,57.489,25.632,47.096,63.285
32,59.615,21.401,32.280,57.567,67.231,38.949,16.279,50.090,24.739,34.828
8,48.508,28.231,34.713,99.202,112.486,87.658,62.626,87.132,26.173,16.125
49,10.000,42.426,61.221,74.431,90.785,76.531,66.098,59.908,32.527,43.829
94,46.872,75.954,95.126,46.530,63.127,68.264,79.057,34.176,68.184,84.024
75,69.921,63.063,76.922,13.000,26.627,24.042,46.174,11.402,60.803,75.802
61,8.485,52.802,72.111,70.937,87.920,78.058,72.450,56.080,43.012,55.543
9,87.132,37.363,29.120,78.026,82.377,50.010,20.224,74.733,46.239,46.011
13,61.555,9.220,12.042,78.772,88.685,59.548,30.529,70.214,19.105,17.263
16,66.611,16.279,17.000,73.246,81.860,51.614,21.401,66.121,25.080,26.683
36,47.927,18.028,35.057,58.181,70.292,45.651,27.893,48.083,16.401,30.529
72,63.325,57.775,72.567,18.601,33.287,26.926,44.147,10.440,54.918,70.235
24,51.400,5.831,23.537,70.214,81.609,54.818,30.414,60.440,10.198,19.105
57,20.100,42.048,61.741,60.033,76.485,64.008,58.181,45.486,32.894,47.676
65,59.841,50.567,65.307,25.554,39.051,25.962,37.947,17.029,48.010,63.135
98,103.368,96.835,108.227,24.597,9.434,41.231,72.732,39.395,95.671,110.000
96,43.658,80.362,99.930,57.706,74.243,78.772,87.321,45.222,71.805,86.977
36,48.847,18.385,35.014,57.706,69.656,44.777,26.926,47.802,17.205,31.064
65,45.122,46.390,64.031,35.609,51.478,40.608,45.000,22.023,41.110,57.280
64,48.836,46.098,63.032,33.242,48.549,36.497,41.881,20.591,41.629,57.585
64,84.481,64.351,73.573,25.942,26.476,6.000,37.336,31.623,65.215,77.795
48,82.298,52.697,59.203,40.262,42.579,10.198,21.954,41.617,55.543,66.030
52,33.136,33.377,52.631,52.402,67.676,51.352,44.418,39.051,26.077,42.297
29,102.357,61.814,59.942,63.977,61.814,32.650,28.000,67.007,68.066,73.498
31,57.271,18.439,30.594,59.464,69.642,41.869,19.105,51.352,21.587,31.890
20,53.907,3.162,19.647,73.824,84.876,57.385,31.321,64.288,11.662,16.401
40,70.612,37.443,45.277,47.096,53.852,23.431,11.180,43.417,40.497,50.804
11,73.600,22.472,16.401,77.104,84.504,53.235,21.633,71.007,31.765,31.016
77,102.391,84.900,93.231,29.732,17.029,24.839,56.080,42.297,85.802,98.351
1,79.246,26.907,12.000,87.132,94.244,62.650,30.871,81.000,36.797,31.321
5,84.404,33.106,22.361,82.098,87.556,55.362,24.187,77.647,42.544,40.311
12,54.818,8.062,16.279,84.077,95.441,67.941,40.719,74.000,14.318,6.325
83,98.082,85.041,95.016,22.361,8.602,26.926,58.694,36.014,84.959,98.412
46,13.454,38.897,57.628,74.330,90.427,74.967,63.325,60.000,29.000,40.249
89,76.026,76.158,90.708,4.472,21.024,34.886,60.075,12.207,73.062,88.549
4,75.007,22.672,9.487,84.723,92.477,61.294,29.682,78.058,32.558,27.659
52,62.073,40.804,53.451,36.401,46.615,22.804,24.698,30.265,40.460,54.037
77,83.934,72.201,83.672,13.454,15.264,19.235,49.031,23.537,71.421,85.428
71,44.011,52.086,70.178,34.886,51.624,44.922,51.614,20.248,46.098,62.370
39,22.627,29.732,48.415,73.756,89.051,70.605,55.902,60.108,19.849,31.385
22,48.104,4.243,23.707,74.793,86.833,60.803,36.674,64.257,5.657,13.892
63,76.420,58.138,68.877,24.331,29.967,9.434,34.366,26.173,58.258,71.505
62,27.893,44.385,63.891,51.478,68.029,57.140,55.000,36.892,36.222,52.010
7,48.836,31.385,37.483,101.828,115.278,90.697,65.788,89.588,29.069,19.235
63,17.000,49.649,69.318,61.847,78.772,69.181,65.513,47.011,40.311,54.571
26,90.758,48.508,47.170,62.586,64.070,32.062,15.297,62.610,55.000,60.166
28,53.339,12.042,27.000,64.475,75.452,48.415,25.020,55.317,15.133,25.456
47,42.755,28.284,46.174,50.000,63.702,43.417,34.132,38.484,23.707,39.560
33,22.023,39.560,55.218,89.202,104.848,86.683,70.114,75.166,30.806,35.468
71,16.492,62.129,81.633,69.857,87.098,81.049,79.076,55.109,52.479,65.552
75,40.311,56.080,74.813,38.897,56.045,51.865,58.412,24.042,49.163,65.376
37,24.759,27.659,46.228,74.330,89.404,70.214,54.589,60.877,17.804,29.155
7,78.409,26.833,17.088,80.623,87.281,55.543,23.770,75.107,36.359,34.132
81,26.077,71.694,91.302,70.257,87.464,85.165,86.400,56.009,62.177,75.611
84,87.920,79.057,90.874,11.402,8.485,26.019,56.294,25.080,77.897,92.201
82,28.792,68.942,88.640,62.201,79.404,77.795,80.808,48.000,59.808,74.216
55,63.000,43.829,56.613,33.242,43.600,21.213,27.203,27.459,43.186,57.009
30,45.486,11.000,30.083,66.370,78.746,53.852,33.015,55.714,8.062,22.361
80,37.537,61.814,81.025,44.553,61.814,60.166,66.708,30.067,54.083,70.000
77,22.804,66.242,85.884,66.753,84.012,80.281,80.802,52.240,56.798,70.520
54,29.017,36.139,55.660,54.203,69.971,55.145,48.877,40.311,28.071,44.011
28,92.049,50.804,49.930,61.131,62.008,30.265,17.029,61.774,57.035,62.642
76,101.203,83.487,91.837,29.155,17.205,23.431,54.708,41.437,84.404,96.938
19,93.231,48.000,43.863,69.426,71.063,39.051,18.028,68.942,55.444,58.694
65,37.363,46.043,64.777,42.190,58.600,48.508,50.210,27.803,39.319,55.579
47,25.298,31.305,50.990,62.482,77.936,61.000,50.329,48.795,22.136,37.216
69,90.094,71.421,80.455,24.759,21.000,12.083,43.863,33.615,72.201,84.865
88,52.631,69.065,87.144,31.016,48.042,52.431,66.189,18.028,62.801,79.076
73,29.206,56.045,75.584,50.961,68.154,62.817,65.115,36.139,47.676,63.198
61,87.207,64.537,72.670,30.017,29.069,4.243,35.777,35.805,66.038,77.987
38,17.029,41.593,58.258,86.267,102.215,85.376,70.576,72.007,32.311,38.897
14,59.414,7.071,13.342,78.549,88.837,60.141,31.765,69.635,16.971,15.524
76,57.940,59.203,75.425,21.095,37.696,34.986,49.980,7.211,55.036,70.937
38,38.910,19.235,38.601,61.400,74.967,52.924,37.108,49.649,12.649,28.862
95,102.157,94.403,105.546,23.409,7.071,38.328,69.893,38.275,93.434,107.615
45,84.593,52.839,58.138,43.681,45.277,13.000,20.616,45.222,56.303,66.038
14,44.777,20.616,30.871,90.802,104.005,79.322,55.082,78.892,17.692,10.770
98,86.452,87.235,101.242,11.402,16.125,41.000,69.116,23.345,84.380,99.765
9,46.098,36.401,43.738,104.139,118.140,94.668,70.880,91.400,32.757,25.020
10,62.241,10.296,9.487,82.280,92.282,63.127,33.838,73.546,20.000,15.000
47,57.559,33.838,47.297,42.720,53.600,29.155,22.804,35.014,33.422,47.011
33,39.661,14.866,34.540,66.611,79.906,56.798,38.210,55.009,7.280,23.537
41,69.426,37.202,45.651,46.174,53.310,23.345,12.369,42.202,39.925,50.606
92,51.624,73.027,91.548,36.346,53.038,58.822,72.069,24.166,66.189,82.389
77,43.909,58.000,76.420,35.440,52.631,49.769,58.249,20.616,51.478,67.742
74,71.568,63.135,76.538,13.342,25.612,21.932,45.044,13.601,61.221,76.007
78,24.352,66.189,85.866,64.630,81.884,78.588,79.812,50.160,56.859,70.880
98,74.632,82.280,98.153,15.556,29.120,46.141,69.721,16.279,78.000,93.984
43,49.477,26.000,42.048,50.120,62.370,39.000,26.926,40.262,24.042,38.588
11,73.600,22.472,16.401,77.104,84.504,53.235,21.633,71.007,31.765,31.016
73,58.822,56.921,72.691,21.260,37.121,31.765,46.487,9.220,53.235,68.942
71,69.857,60.033,73.376,16.492,28.320,20.616,42.107,14.866,58.258,72.945
9,64.351,12.207,8.062,82.541,92.179,62.626,32.802,74.148,22.023,17.029
84,70.264,70.007,84.929,8.544,25.710,32.802,55.444,6.325,66.731,82.292
41,82.201,48.301,53.151,46.872,49.649,17.263,15.620,47.011,52.202,61.400
92,101.951,92.617,103.354,23.537,6.325,35.735,67.417,38.328,91.935,105.891
44,39.560,25.000,43.738,54.818,68.680,48.083,36.249,42.942,19.313,35.440
26,91.706,49.497,48.021,62.817,64.031,32.140,16.279,63.063,56.000,61.131
